clause_id,app_name,source_document,source_file,source_path,page_start,page_end,section_heading,clause_index_in_document,clause_text,extraction_method,extraction_quality,retrieved_at,file_sha256
S001544,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,5.6.1. Additional advertising tools,50,"In large public one-to-many channels (with 1,000 subscribers or more), and public search results, ads may be shown based on the language of the content – however, that language may be common to several different countries. To keep ads relevant, ads can be shown in a particular country and city, approximated based on the country and area code of a user's phone number or their IP address. This data is never passed to advertisers, no other geolocation data is used, and no precise location-tracking is involved for these purposes. This makes it possible for advertisers to restrict ad visibility to certain countries or regions – for instance, creating an ad for Spanish-speaking audiences but opting not to display it within Spain.",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001545,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,5.6.1. Additional advertising tools,51,"Users following a sufficient number of large public one-to-many channels (e.g., Finance, Business & Entrepreneurship, or Humor & Memes), may see ads from that category in other large public channels or in other bots as well. Users may also see ads selected on the basis of the channels they follow. This data is never passed to advertisers.",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001546,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,5.6.1. Additional advertising tools,52,Your rights described in section 9 below remain unaffected.,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001547,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.1. Ecosystem,53,"Telegram has an API that allows third-party developers to create bots. Bots are apps that look like special Telegram users: you can talk to them from your chat list, add them to groups or use a special “inline” interface to access their features. By performing any of these actions, you will be sending some of your data to the respective third-party bot developers.",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001548,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.2. How Bots Can Receive Data,54,You can send data to bot developers when you interact with their bots in one of these ways:,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001549,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.2. How Bots Can Receive Data,55,By sending messages to a bot.,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001550,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.2. How Bots Can Receive Data,56,By using an inline bot.,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001551,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.2. How Bots Can Receive Data,57,By participating in a group with a bot.,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001552,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.2. How Bots Can Receive Data,58,By pressing buttons in messages sent by a bot.,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001553,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.2. How Bots Can Receive Data,59,By paying for goods and services via bots (see section 7 below).,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001554,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.2. How Bots Can Receive Data,60,By sending a join request to a group or channel.,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001555,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.2. How Bots Can Receive Data,61,By using Telegram Business features that connect a chatbot to your account.,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001556,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.2. How Bots Can Receive Data,62,By opening a chat with a Telegram Business account controlled by a chatbot (see section 6.5 below).,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001557,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.3. What Data Bots Receive,63,"In any of the above cases, the developers of an automated user (bot) can get your public account data (see section 3.1 above): your screen name, username and profile picture(s).",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001558,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.3. What Data Bots Receive,64,Bots can also receive the following data when you interact with them.,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001559,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.3. What Data Bots Receive,65,Bots will obviously get your messages when you send them something.,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001560,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.3. What Data Bots Receive,66,"If you click on links or buttons provided by the bot, the bot can potentially get your IP address (provided that it controls the website to which the link leads).",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001561,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.3. What Data Bots Receive,67,"If the bot is a member of the same group with you, it may know you are a member.",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001562,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.3. What Data Bots Receive,68,When you start your message with the username of an inline bot (e.g. @gif) the interface transforms so that everything you type becomes a query to that bot. This query is sent to the bot so that it can provide its service. We will warn you about this the first time you use an inline bot.,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001563,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.3. What Data Bots Receive,69,"Bots added to groups can operate in two modes: with access to messages in the group or without access. If the bot has access to messages, it can see everything that happens in the group. The interface clearly shows whether or not a bot has access to messages in groups.",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001564,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.3. What Data Bots Receive,70,"To facilitate text localization, bots you interact with (including via chats managed by Telegram Business Chatbots), may receive your interface language based on your app or operating system language settings. Note that if you update your language settings, bots may continue to receive your previous language for some time.",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001565,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.4. Bots Are Not Maintained by Telegram,71,The terms of use for certain bots are set by Telegram. No other bots or third-party bot developers are affiliated with Telegram. They are completely independent from us. They should ask you for your permission before they access your data or you make it available to them.,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001566,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.4. Bots Are Not Maintained by Telegram,72,"Your usage of the Bot and Mini App features is governed by the Terms of Service for Bots and the Terms of Services for Mini Apps, respectively.",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001567,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.5. Telegram Business Chatbots,73,"Telegram Business subscribers can connect third-party bots to their Telegram account, to help them automatically process and respond to messages from users.",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001568,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.5.1. Communicating with a Business Chatbot,74,"Telegram users have been able to communicate with bots, including bots run by businesses, since 2015. With the introduction of Telegram Business, users can also seamlessly interface with bots in private chats with Telegram Business users who have connected a chatbot to their account.",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001569,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.5.1. Communicating with a Business Chatbot,75,"If you message a Business user who connected a chatbot to their account, depending on their settings, you may be effectively communicating with a bot, and it will receive basic data about you as detailed in section 6.3 above.",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001570,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.5.2. Using a Business Chatbot to Manage Your Chats,76,"If you connect a third-party bot to your account via Telegram Business, the bot will have access to basic information about your account (see section 6.3 above), and will be able to message you privately. Additionally, the bot will have access to all messages, media and files contained in the private chats you allow it to manage. Lastly, if you grant it permission to do so (and only in the private chats you assigned to it), the bot will be able to send messages and perform other actions on your behalf.",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001571,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,6.5.2. Using a Business Chatbot to Manage Your Chats,77,"You can alter or revoke the bot’s permissions, including the list of chats it can access, at any time from Settings > Telegram Business > Chatbots on official Telegram clients.",python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
S001572,Telegram,Telegram Privacy Policy,Telegram Privacy Policy.docx,datasets\SocialMediaPolicies\Telegram\source\Telegram Privacy Policy.docx,1,1,7.1. Payment Information,78,The Payment Platform for Bots is available to users as of Telegram 4.0. Telegram does not process payments from users and instead relies on different payment providers around the world. It is the payment providers that handle and store your credit card details. Neither Telegram nor the merchants on the platform (bot developers) have access to this information. Although we work with payment providers they are completely independent from Telegram. Please study their relevant privacy policies before making your data available to them.,python-docx,pass,2026-09-16T05:33:02.113480+00:00,9005e291dd9e1a72525d5b38a2f187a537d7d7fe33dcedea1d613c96e3b2ec68
